transaction_id,store_id,product_id,quantity,unit_price,transaction_time,ingestion_time,source_batch
4f47f64d-ac71-4fc2-9646-58837e8d84e0,STR-017,PRD-0443,5,79.22,2026-05-25 14:25:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
c661d84b-f766-4c43-ae85-1fa5b41051bd,STR-004,PRD-0113,1,449.04,2026-05-25 13:52:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
ceb42d20-054e-43c8-984d-ba9eb98e2b9e,STR-002,PRD-0392,4,354.2,2026-05-25 13:38:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
1e7a193c-3250-4707-8d8d-5689417f7b5f,STR-014,PRD-0103,3,367.28,2026-05-25 14:04:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
9dfaedd4-4dae-4532-897d-de19390d7dc5,STR-016,PRD-0051,2,215.54,2026-05-25 13:47:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
8e12f70f-ee00-4b03-80e7-b2cede161114,STR-012,PRD-0225,2,431.74,2026-05-25 13:41:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
3bab041d-17e9-4b3e-b817-599b9c73e53e,STR-001,PRD-0431,3,475.07,2026-05-25 14:23:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
ff4816f1-2f56-43ef-9816-94b68a177cd6,STR-002,PRD-0246,1,119.35,2026-05-25 14:10:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
02707162-dc06-4ac8-9b01-a57619e97750,STR-018,PRD-0091,5,470.08,2026-05-25 14:54:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
c77e0d27-e1cb-4473-affb-440d59b1e5e5,STR-009,PRD-0413,3,167.54,2026-05-25 14:30:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
83c4e8e0-25e0-4f42-915e-5247d4a74c07,STR-001,PRD-0329,2,21.74,2026-05-25 13:53:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
98eac7ac-1782-408b-b46c-cbcc2b5bce86,STR-016,PRD-0327,4,145.2,2026-05-25 13:36:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
24d34d4f-660e-4bbf-ad45-fde59dc2863b,STR-017,PRD-0004,1,313.04,2026-05-25 14:38:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
8c6528fd-b2d0-42b9-ac03-5b2ca7083112,STR-015,PRD-0008,5,53.01,2026-05-25 13:44:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
5a915fc2-9ae1-4487-9c7a-bc5e5ade47f1,STR-013,PRD-0224,2,441.25,2026-05-25 14:00:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
91de8e0b-8e46-4ee8-b57d-d10ce3d4ee04,STR-009,PRD-0443,5,133.61,2026-05-25 14:40:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
7000c16c-5f6c-4ebf-b8fc-6a13fba8e2d4,STR-016,PRD-0150,2,31.79,2026-05-25 13:51:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
e07f4ef0-3238-42bb-98ac-886f83256057,STR-016,PRD-0465,1,127.07,2026-05-25 14:38:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
073097dc-6223-4fe5-9865-c0bd0b5d6dcd,STR-003,PRD-0374,2,89.14,2026-05-25 14:02:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
2c6ff2a7-3825-4c30-b96f-b3bf90606940,STR-009,PRD-0110,5,118.52,2026-05-25 14:18:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
dc00b341-3d58-4c76-84a2-b391ecaafeaf,STR-008,PRD-0237,1,257.82,2026-05-25 13:45:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
118545b3-3657-4032-bab2-c81c423c2c06,STR-018,PRD-0401,3,193.63,2026-05-25 13:54:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
06461c84-0a3d-488e-ae71-52d40e102f80,STR-002,PRD-0468,5,236.72,2026-05-25 14:37:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
c2a9e406-6918-4aab-9b4e-838ac7ae906c,STR-001,PRD-0149,3,388.19,2026-05-25 14:40:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
12b6739a-1b35-45f5-bc7c-4b3956e9c6ae,STR-006,PRD-0013,1,370.5,2026-05-25 13:46:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
eb0e411f-3c00-4fe3-8019-4da04e273ede,STR-006,PRD-0045,5,443.41,2026-05-25 14:32:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
2cb3491f-cb05-48f9-aedc-26c3a83f1f1b,STR-018,PRD-0361,4,475.46,2026-05-25 14:44:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
d8977d21-06cc-403e-a428-ab04cf040060,STR-004,PRD-0241,2,302.92,2026-05-25 13:58:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
b6cff6e4-88ba-4546-8434-a1366db1022d,STR-017,PRD-0248,3,131.88,2026-05-25 14:10:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
b4fd36ed-7efc-4751-b838-2808adc75d7f,STR-002,PRD-0278,1,17.97,2026-05-25 14:36:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
bbafbabb-03c0-4266-ab65-66ad1582c1f7,STR-019,PRD-0088,3,394.28,2026-05-25 13:55:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
8233cb59-9e15-4519-8608-fb6aa9a2e289,STR-012,PRD-0083,4,67.18,2026-05-25 14:12:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
ed0dd3dd-1e74-4462-8c07-353efc9697da,STR-020,PRD-0469,3,43.72,2026-05-25 14:08:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
ad844a62-a7bc-48da-bb1d-7be0b0f3de23,STR-007,PRD-0010,2,329.07,2026-05-25 14:43:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
0a4b555d-6e88-4501-b479-6ce62f139317,STR-007,PRD-0499,5,284.45,2026-05-25 13:56:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
081cd07a-ed91-466b-ba05-d924035f524e,STR-018,PRD-0248,3,425.68,2026-05-25 14:28:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
785fea1f-079b-4cf6-97ac-54c80954b529,STR-011,PRD-0211,3,339.69,2026-05-25 14:27:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
225c5eda-3dbe-4696-9456-d960f1beb757,STR-018,PRD-0159,5,11.41,2026-05-25 14:09:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
a8854202-43ce-4309-9b56-cb30c3cd610c,STR-013,PRD-0003,1,204.24,2026-05-25 14:48:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
d28edaea-2444-46b9-9128-bacf714f4218,STR-001,PRD-0441,4,190.54,2026-05-25 13:51:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
c1942066-1815-40fc-833b-33004fa3713e,STR-008,PRD-0104,0,8.23,2026-05-25 14:18:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
c25ccad8-8b86-44ba-9204-ed842276826d,STR-013,PRD-0463,4,301.24,2026-05-25 14:45:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
6b3662b5-0a9b-4b7a-9e59-f464a004a7ee,STR-018,PRD-0425,3,207.74,2026-05-25 13:57:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
3deb497d-e92e-4b40-9ebd-003161016bd5,STR-005,PRD-0182,4,33.01,2026-05-25 14:55:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
c33690de-2478-411c-94c2-c6202fb06092,STR-017,PRD-0215,2,314.85,2026-05-25 14:54:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
195760cd-4ed3-486d-b26f-fefd741b6e66,STR-017,PRD-0458,2,65.99,2026-05-25 13:34:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
ce9ee27f-ed02-45bc-817e-8c58c16ec876,STR-014,PRD-0452,4,270.34,2026-05-25 14:58:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
166c2f5d-8d6f-44e5-b712-98498357ae2c,STR-016,PRD-0496,5,377.74,2026-05-25 14:16:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
4231fb4e-980a-4acd-97c3-c5734ade06bc,STR-008,PRD-0441,2,202.92,2026-05-25 14:05:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
5596f279-8ee8-47f2-8f1d-70e3e3a59046,STR-012,PRD-0492,1,124.94,2026-05-25 14:43:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
de14ecc2-2dbb-4eab-9b7a-7713625b58c3,STR-019,PRD-0478,3,406.97,2026-05-25 13:52:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
e5d102f9-6776-4cbb-a6df-48500fc3f31d,STR-002,PRD-0162,-3,89.59,2026-05-25 14:18:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
6d8714aa-aa61-4c7d-b696-eb72d6bdf5df,STR-015,PRD-0105,2,162.16,2026-05-25 14:47:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
aca0952a-b575-413e-b071-ecb814ef44ff,STR-009,PRD-0265,1,435.89,2026-05-25 13:44:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
ab84a29f-f92a-4f9d-bab5-e6f125d03a2f,STR-004,PRD-0001,1,119.21,2026-05-25 14:02:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
3e5af310-14d2-4e57-868c-9a51da5d174c,STR-006,PRD-0014,5,325.47,2026-05-25 14:09:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
9cf0c11e-e073-4a65-a99a-a699af21deea,STR-010,PRD-0388,2,328.92,2026-05-25 14:49:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
6ff9e456-f3da-4973-9db5-0b7971a208d8,STR-004,PRD-0378,2,246.7,2026-05-25 14:03:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
356d5abe-a41f-40a0-b99b-f30d50b2f177,STR-016,PRD-0190,3,109.31,2026-05-25 14:57:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
4fca1f10-41ea-4fe6-bb54-28c5eb9c6370,STR-008,PRD-0017,3,301.55,2026-05-25 14:16:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
aaacd7f4-8cf6-45f1-a7ec-aa1f4037dd53,STR-016,PRD-0438,5,439.85,2026-05-25 14:28:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
d75d3b20-b4df-4b29-aa29-9617602d774e,STR-020,PRD-0351,3,260.09,2026-05-25 14:45:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
c82aca38-1f15-478b-87c7-7b08ddd8b0f3,STR-012,PRD-0223,5,264.57,2026-05-25 14:54:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
8037949c-39ac-43b4-a271-b703ae52d256,STR-018,PRD-0235,3,125.28,2026-05-25 14:00:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
5de6bcaa-635b-40af-9883-4a70db3b84d9,STR-004,PRD-0431,4,198.88,2026-05-25 14:06:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
f21874e3-7455-4d3d-9ebb-01253e2e7dfd,STR-004,PRD-0289,1,478.07,2026-05-25 14:17:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
0c84c082-fb30-448a-9b5d-4197475bba60,STR-001,PRD-0186,5,139.14,2026-05-25 13:56:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
cdae1b92-517b-4b21-ad42-d2c1cb6e6f71,STR-011,PRD-0269,2,462.55,2026-05-25 14:43:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
d1c79970-ac6a-4260-ad4b-10b7708948c2,STR-007,PRD-0318,5,333.18,2026-05-25 14:10:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
33cba9f3-3cf2-420a-ba1a-5e7353ae79aa,STR-009,PRD-0430,4,230.52,2026-05-25 14:47:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
1ea3f87c-e9d8-470f-8fcc-175effb91609,STR-007,PRD-0155,5,365.38,2026-05-25 14:50:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
8c2a0517-8b41-4087-9a49-4f4d0a7c64b4,STR-005,PRD-0018,4,8.66,2026-05-25 14:17:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
cc5e46a1-ad15-446b-a7c7-50f9b2e290cf,STR-006,PRD-0185,2,173.86,2026-05-25 13:46:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
0a5b7905-b9ce-41b3-975a-6f65c810fca8,STR-007,PRD-0319,5,244.34,2026-05-25 14:27:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
39dc1c80-b04b-44e7-a048-5a03fda9d277,STR-014,PRD-0418,2,299.38,2026-05-25 13:37:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
72a35f6d-63a0-407c-b8fb-be25682c6729,STR-004,PRD-0002,3,263.2,2026-05-25 14:18:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
584c109c-bfca-49a4-a718-b1a0773b378e,STR-007,PRD-0468,4,456.71,2026-05-25 13:41:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
8dfcc879-6805-4c04-8b8e-5bdbc2777e41,STR-001,PRD-0325,3,371.81,2026-05-25 14:06:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
a10f2c69-fdaa-4f24-ac60-6a9c2701f5a0,STR-018,PRD-0490,2,324.07,2026-05-25 14:50:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
f534bd10-9a7d-431c-8809-4227ba78f202,STR-001,PRD-0048,1,47.52,2026-05-25 14:54:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
2677ebeb-6a9d-49de-be99-1c1b224961f3,STR-005,PRD-0112,3,441.47,2026-05-25 13:50:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
dae3a631-dadd-4396-a8ba-be5de5c6f5b2,STR-002,PRD-0450,2,206.75,2026-05-25 13:39:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
d6dd4123-ea14-4485-9428-3eb6f600968e,STR-018,PRD-0167,3,137.73,2026-05-25 14:37:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
558afc34-672a-46c5-9865-8ff60501f6f3,STR-003,PRD-0001,2,214.01,2026-05-25 14:59:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
8d96de1a-62bf-4057-bf24-13516542f90e,STR-005,PRD-0200,1,199.33,2026-05-25 13:46:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
fa71de85-31a9-485b-8f55-59f1a32c757d,STR-019,PRD-0308,3,387.31,2026-05-25 14:20:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
2d2509f0-ebd0-40eb-806d-7338d893bf69,STR-020,PRD-0006,4,93.04,2026-05-25 14:08:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
4fc111fa-524d-4794-bfa5-3b024ad75cc2,STR-008,PRD-0380,5,172.56,2026-05-25 14:18:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
8f945fea-95d5-4157-938d-961fc4a41548,STR-005,PRD-0043,1,333.87,2026-05-25 14:40:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
37b36461-c3b1-44f6-be7e-cdf5caa1b0d0,STR-003,PRD-0289,3,462.14,2026-05-25 14:51:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
ba111b2f-f29d-4657-ae8a-58a2b8ad9aec,STR-015,PRD-0409,1,95.99,2026-05-25 14:12:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
cb602f75-ad2a-4b7e-bd35-ff84175760f5,STR-002,PRD-0340,3,193.06,2026-05-25 13:47:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
614b82b6-7e59-4860-b417-c54621d4cbb9,STR-017,PRD-0227,5,361.15,2026-05-25 14:23:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
e6eb73e8-8a58-4a7d-91c0-45ed491d0262,STR-013,PRD-0413,1,114.12,2026-05-25 14:10:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
d15c7882-e255-4498-9325-f9f5c89e29d0,STR-007,PRD-0046,5,31.04,2026-05-25 13:34:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
2f5af7dc-b5fa-4a19-a49e-b58e8f289546,STR-009,PRD-0294,5,151.89,2026-05-25 13:43:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
41baf05e-2041-44a9-8082-ec2915bbe6f2,STR-020,PRD-0484,3,215.12,2026-05-25 14:00:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
34f19921-fa78-4ac7-bb31-9ea9ff3ed243,STR-014,PRD-0460,5,109.81,2026-05-25 13:47:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
dc4087bd-3533-499f-a47b-a77efd1bacab,STR-012,PRD-0329,2,463.07,2026-05-25 14:10:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
f9e2d449-7df0-4e98-ac40-29f0f0ba4dbc,STR-010,PRD-0233,5,202.33,2026-05-25 15:03:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
3e575174-0927-477d-9849-ddfc9700fcb0,STR-006,PRD-0039,1,264.67,2026-05-25 13:54:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
7c55f5b2-394f-4002-955a-d14f17bd686e,STR-014,PRD-0247,5,14.62,2026-05-25 14:40:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
dbbd7c76-bf2f-47d1-a539-18ceccaadf25,STR-001,PRD-0449,2,495.07,2026-05-25 13:38:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
a1e13075-7e9f-42e5-a78e-375713f41b3b,STR-004,PRD-0383,1,19.56,2026-05-25 13:50:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
27884077-0845-43ef-a527-b33cf1116a49,STR-006,PRD-0335,2,381.74,2026-05-25 14:15:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
f98835ff-9e46-49dc-95b2-8f2d496477b6,STR-003,PRD-0300,5,77.63,2026-05-25 13:41:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
7153de25-c404-4a47-8c06-d99006654de8,STR-004,PRD-0146,4,6.68,2026-05-25 14:13:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
ace1c72a-de8e-4a95-aa57-17fc8eda312a,STR-002,PRD-0019,2,336.51,2026-05-25 13:48:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
506dfa47-80d6-464f-ad4a-f25639f6a7d5,STR-008,PRD-0031,2,302.3,2026-05-25 15:00:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
7f4584d0-53dc-440d-ab85-a420e44dfb51,STR-017,PRD-0171,2,290.4,2026-05-25 14:07:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
ea3d9eff-4a57-4e60-bd16-380697937918,STR-019,PRD-0168,2,20.69,2026-05-25 14:54:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
39a620a9-fb96-4c8a-a6d5-4ec0ec68eb10,STR-014,PRD-0192,5,101.87,2026-05-25 14:04:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
ab0c6c89-ce34-43c1-a3ae-971736d792b7,STR-018,PRD-0439,4,N/A,2026-05-25 14:09:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
31fcd994-f86a-4dc0-b168-b7ff569c6811,STR-009,PRD-0454,5,200.37,2026-05-25 13:42:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
aa40c56d-a40e-44b2-87ea-c49dd36d2416,STR-004,PRD-0125,1,117.85,2026-05-25 13:43:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
be0db480-1ceb-4e44-bc2e-f103541c6fef,STR-001,PRD-0073,5,183.33,2026-05-25 14:49:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
6205aa41-a1ee-4957-b914-974964b27ec0,STR-001,PRD-0093,2,306.17,2026-05-25 14:33:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
95cf1251-e8ae-4bc2-8db5-085188db8bec,STR-003,PRD-0157,-3,441.98,2026-05-25 15:02:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
df19631b-5df5-46bb-ac24-495a910f463f,STR-019,PRD-0439,3,386.75,2026-05-25 14:57:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
3afc5e7f-dd2b-47f7-9eee-df33f114433d,STR-004,PRD-0414,2,393.87,2026-05-25 14:05:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
aa52a313-2e6b-48b7-ac83-ee2438b23ebc,STR-018,PRD-0495,1,246.46,2026-05-25 14:55:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
808f2568-c789-42c3-8490-c878dddba9d6,STR-019,PRD-0306,3,383.19,2026-05-25 14:44:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
71512a81-10aa-4484-bdfd-890e546a7368,STR-013,PRD-0218,3,75.61,2026-05-25 14:58:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
fd653ac2-8cad-4813-b87b-690721c5d081,STR-008,PRD-0286,5,94.5,2026-05-25 13:38:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
7dc20eee-482e-4472-b8f4-0f088016fbd3,STR-006,PRD-0122,4,239.79,2026-05-25 13:34:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
0b3d839e-4eb4-46dd-8e40-932d5fd2bae6,STR-010,PRD-0399,5,450.35,2026-05-25 14:01:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
eed7bfa3-de49-48ef-b77e-0b632d44872a,STR-014,PRD-0043,4,244.04,2026-05-25 14:40:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
5a108cb8-889e-4a69-a671-a27de5b60981,STR-018,PRD-0330,4,339.4,2026-05-25 14:38:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
9d59a543-7afa-4a9c-84de-6b8cc0358dac,STR-017,PRD-0415,2,102.35,2026-05-25 14:08:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
9c711075-a2f1-4738-ab65-875814393148,STR-008,PRD-0433,1,394.13,2026-05-25 14:44:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
de7b3e6b-c7e5-437d-afbf-14e9842ab97d,STR-004,PRD-0066,3,82.67,2026-05-25 14:51:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
e14c8807-b3cb-47e1-ac53-e3dffe765503,STR-012,PRD-0342,5,448.53,2026-05-25 14:12:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
fed6cb5c-d115-485c-bdb3-0f45ec4d0a60,STR-017,PRD-0391,2,222.42,2026-05-25 14:11:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
1feb8ca5-bff8-4631-a835-1d54e413dc65,STR-013,PRD-0284,1,483.93,2026-05-25 14:17:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
3a1f0a28-1fd7-4f75-97f8-e7909fce1651,STR-014,PRD-0091,5,234.77,2026-05-25 13:58:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
04eddbca-18a3-401f-94e7-d839f916d00c,STR-008,PRD-0106,1,320.79,2026-05-25 14:30:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
7d0d1a00-d45a-4381-92eb-48d4a877553c,STR-009,PRD-0258,1,429.67,2026-05-25 15:01:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
7d4da421-a987-4c83-99d8-612493bcac7b,STR-018,PRD-0106,1,415.98,2026-05-25 13:42:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
2df29328-25f8-4473-b452-b912b5662d55,STR-011,PRD-0481,5,63.44,2026-05-25 14:52:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
edb5ad67-0ae7-461b-bcd5-29ea07341ae2,STR-005,PRD-0076,1,281.38,2026-05-25 15:01:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
0142456d-92f4-4e41-a7ce-e6c2956ef8c8,STR-011,PRD-0191,3,5.33,2026-05-25 13:40:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
d652af12-b94a-4954-8522-847a1cec8654,STR-004,PRD-0170,2,452.77,2026-05-25 13:43:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
31411daa-ab98-4628-96cc-2c9413473ae8,STR-018,PRD-0129,4,236.47,2026-05-25 14:06:23.820826,2026-05-25 15:04:23.820826,batch_01.csv
