transaction_id,store_id,product_id,quantity,unit_price,transaction_time,ingestion_time,source_batch
74260d1a-797b-47f0-b107-e3c10939725e,STR-003,PRD-0035,1,37.92,2026-05-24 15:05:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
7552a3dc-a0a5-442f-baa0-c24113c681d6,STR-011,PRD-0132,3,114.02,2026-05-24 15:16:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
8e09c117-a983-49ef-986d-26a02dece00e,STR-010,PRD-0466,1,460.85,2026-05-24 15:39:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
c97c4060-8ca6-4661-ac29-3be26022b6d7,STR-002,PRD-0212,2,374.37,2026-05-24 15:35:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
ecfa70cb-d02e-4f23-ab84-e4c816a1c76d,STR-010,PRD-0391,3,25.55,2026-05-24 15:13:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
ff855b16-8130-45e7-938d-9b5c198401c5,STR-004,PRD-0276,2,36.64,2026-05-24 15:32:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
42d1013f-ea8a-4829-921a-16b84807bd95,STR-003,PRD-0063,2,456.25,2026-05-24 16:19:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
eb173876-8657-42a9-8fa6-252e9708b067,STR-020,PRD-0119,1,402.05,2026-05-24 15:05:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
05a0fc6b-786a-4cb1-a6ca-57ccd0faf9a6,STR-009,PRD-0263,3,212.44,2026-05-24 15:22:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
fd45a071-f744-4826-a93a-1b59f934f882,STR-015,PRD-0025,2,39.08,2026-05-24 15:30:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
1a81a016-e81d-48f1-942f-0d73c389402c,STR-008,PRD-0301,3,29.85,2026-05-24 16:12:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
b03f1aee-a62e-4e25-b125-a36b0bf8183e,STR-018,PRD-0032,2,86.42,2026-05-24 15:17:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
33aeb939-2261-4774-be27-a788babccc74,STR-014,PRD-0392,5,113.7,2026-05-24 15:27:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
a0666336-e496-44f5-ab4f-a8e9948c4a1f,STR-007,PRD-0422,3,138.26,2026-05-24 16:17:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
161176ac-434c-453b-964d-7fc21e9198fc,STR-016,PRD-0476,3,176.48,2026-05-24 15:25:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
e800f2a6-0f16-4065-a054-ccb7b4ac580b,STR-016,PRD-0110,1,461.1,2026-05-24 16:19:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
dde26d4d-9569-4650-860d-5f8c12f368e6,STR-011,PRD-0344,3,295.12,2026-05-24 15:29:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
ead5a78a-986a-41e8-bca3-c1b72696ab8d,STR-007,PRD-0483,2,222.09,2026-05-24 16:12:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
6a3a2309-d03c-4f15-9335-23352ec141b4,STR-005,PRD-0250,2,411.74,2026-05-24 15:25:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
8cd3ecb3-cb48-466e-9987-7ee021769ab4,STR-008,PRD-0050,4,126.61,2026-05-24 15:59:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
9e03f5d4-99e7-431a-9a96-74a08284f9a1,STR-002,PRD-0360,3,394.12,2026-05-24 16:14:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
d79e0056-b309-4b35-be77-92e1b8ade021,STR-014,PRD-0296,3,480.87,2026-05-24 16:04:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
45704b90-4ca2-4672-ab72-b012805c5306,STR-001,PRD-0325,5,246.16,2026-05-24 15:16:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
ab235c14-61c6-4d6b-b68b-75f8db499499,STR-015,,2,96.5,2026-05-24 16:13:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
9bb25642-d3cd-4840-b0d6-b0e6540e70cd,STR-019,PRD-0451,0,297.35,2026-05-24 16:32:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
bf8f22c4-30df-46c9-b258-afa7612f162b,STR-007,PRD-0189,3,201.75,2026-05-24 16:30:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
60421f01-b99d-4556-abb4-6e4bc523b5cb,STR-005,PRD-0054,3,213.31,2026-05-24 16:30:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
cd7fda9c-0e14-4496-9f3a-16bc914de4c3,STR-011,PRD-0304,2,140.6,2026-05-24 15:51:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
9df5797e-605c-45c2-b22d-e99c2ae02a03,STR-014,PRD-0064,2,341.07,2026-05-24 15:31:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
f5a9bd39-9e98-48d9-99a3-28132b3f78df,STR-004,PRD-0103,4,14.89,2026-05-24 15:34:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
cd667ff6-e947-467c-882a-f66efc2038e4,STR-010,PRD-0104,5,78.82,2026-05-24 15:48:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
2ef8bd3c-b67e-4614-97b3-1e6c26532a71,STR-014,PRD-0051,2,179.17,2026-05-24 15:33:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
2154f2e0-f278-4563-9391-0f137bea7429,STR-012,PRD-0158,5,263.09,2026-05-24 16:00:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
fed9e8b8-7a17-47fe-9a2b-0c60c99c3cd7,STR-018,PRD-0444,2,351.18,2026-05-24 15:39:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
7b196bbe-7d47-45af-aaeb-8cf1cf5a292e,STR-007,PRD-0499,5,165.8,2026-05-24 15:47:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
29c950f0-a030-44bd-acf1-630f04760034,STR-012,PRD-0134,2,337.54,2026-05-24 16:15:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
7c1ef991-48aa-4460-ae21-1cc0b20fcb7d,STR-020,PRD-0289,4,499.06,2026-05-24 15:45:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
5efb7a60-fe60-461c-9b81-0305903669cb,STR-015,PRD-0249,5,98.22,2026-05-24 16:17:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
0914d1a8-cdaf-4188-a62a-18343bd2f291,STR-019,PRD-0241,0,389.49,2026-05-24 16:10:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
cf507b87-d69f-44c6-b331-211aa390ef62,STR-008,PRD-0471,2,398.61,2026-05-24 16:28:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
73129cb1-1741-4c57-881f-2fafeded286c,STR-007,PRD-0202,4,138.03,2026-05-24 16:32:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
cb8171e3-2ed3-4a2a-908b-f69a18739921,STR-014,PRD-0325,4,444.9,2026-05-24 15:06:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
770cf315-4996-449a-a7d9-cd6458dfa51b,STR-016,PRD-0053,4,331.42,2026-05-24 15:38:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
79d470a2-c75b-489c-ba2f-097b19338bea,STR-018,PRD-0282,1,157.41,2026-05-24 16:27:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
b910d9be-2030-45e5-bb53-e2b838e36c46,STR-014,PRD-0150,5,275.52,2026-05-24 15:23:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
acdb1447-6f1a-494f-a812-4da5ea7e32c0,STR-009,PRD-0497,5,455.15,2026-05-24 16:25:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
c79b743f-1e14-4a9a-a1fb-cc5389d2e4f7,STR-012,PRD-0495,1,213.99,2026-05-24 16:27:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
a4e36269-db79-480e-88d4-9b52ac33afd1,STR-003,PRD-0428,2,118.03,2026-05-24 15:21:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
b8feb5b8-e91c-4383-9ad4-e9dabafa029f,STR-006,PRD-0098,3,362.04,2026-05-24 15:08:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
7e1263f5-e9cb-441b-8f39-1639ba5a3a0f,STR-004,PRD-0285,5,66.98,2026-05-24 15:24:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
6b66a171-a5eb-49d7-adf8-e80e1ffdda1a,STR-017,PRD-0055,5,184.59,2026-05-24 15:05:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
ea9375ef-9592-43cd-af44-03d50aa7c718,STR-002,PRD-0087,2,291.43,2026-05-24 15:28:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
70a4eb78-0eca-4476-886c-d1110db4d4f0,STR-011,PRD-0091,1,316.78,2026-05-24 16:32:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
12c367f9-cf73-40e3-8a11-44c4c99e1d00,STR-006,PRD-0056,3,301.26,2026-05-24 15:33:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
d299393a-5218-4b67-91d1-5611c2ab979b,STR-015,PRD-0323,5,492.45,2026-05-24 16:30:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
a7a4ed60-58e7-4ef2-86f4-98a49adcde0b,STR-002,PRD-0183,5,333.89,2026-05-24 15:43:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
0bb254e8-ebf0-4067-a77f-3d24f77c45b5,STR-009,PRD-0423,5,76.83,2026-05-24 15:42:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
c6902fd5-f0c2-4972-8085-54095bc7f388,STR-012,PRD-0330,1,301.74,2026-05-24 15:51:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
06c76a4e-d7fc-485e-b250-b6f38167e4b9,STR-010,PRD-0019,1,209.82,2026-05-24 15:43:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
57e73004-c272-479b-8aa9-94635ff2c739,STR-003,PRD-0336,3,195.39,2026-05-24 15:10:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
01ccecaf-ab1a-4748-b1d6-c3bedf8fa7ed,STR-020,PRD-0448,2,479.22,2026-05-24 15:23:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
4b9e2add-f894-41e9-a38d-721961334df1,STR-013,PRD-0491,5,156.72,2026-05-24 15:39:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
757ab7a1-42ea-4b0d-b845-5787685e4af5,STR-016,PRD-0384,3,478.14,2026-05-24 15:07:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
e1c69f79-ff36-41a4-b4b0-1f43c81d23b3,STR-012,PRD-0114,2,138.57,2026-05-24 15:29:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
292107a4-0abe-4fdc-b65f-2fb390291b5f,STR-013,PRD-0233,3,482.73,2026-05-24 15:21:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
c311dfc7-6dec-426c-8faa-75d7b3c58c9a,STR-011,PRD-0052,5,101.07,2026-05-24 15:41:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
49293326-a402-4307-89ba-f37c25ed2624,STR-012,PRD-0158,3,159.01,2026-05-24 16:14:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
1a18ebb0-a17f-44f2-a0b4-2828d4e2deeb,STR-008,PRD-0199,3,375.49,2026-05-24 15:45:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
ebbc10cc-472c-440f-8c30-90d2ca960a86,STR-016,PRD-0388,2,462.56,2026-05-24 15:58:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
63c56ccd-0858-4cc1-a1ed-a093a6d52d60,STR-011,PRD-0326,1,181.21,2026-05-24 16:26:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
a8893847-844e-40f8-856c-424aa428d7d1,STR-009,PRD-0448,4,116.48,2026-05-24 15:10:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
7bf7728d-0867-418e-bb73-69d6f422a283,STR-004,,4,70.16,2026-05-24 16:00:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
b6c17203-c416-4598-b02c-05e379779273,STR-020,PRD-0043,4,471.96,2026-05-24 16:06:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
32c92e87-531e-48e0-ae0f-b78665ac989b,STR-014,PRD-0467,3,402.18,2026-05-24 15:29:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
2bcbbb9f-cf99-4b0c-965c-262a4efc4731,STR-014,PRD-0136,4,270.94,2026-05-24 15:14:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
bd7b4c40-567c-4f26-b764-1473c8c67cc8,STR-003,PRD-0223,2,108.37,2026-05-24 15:46:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
1c5b9cec-5be0-408e-a907-a5864354f5ab,STR-014,PRD-0319,1,400.0,2026-05-24 15:43:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
bd312059-4661-4a8b-a2ab-e18e55157e5a,STR-007,PRD-0248,5,314.86,2026-05-24 16:13:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
ff47cc1f-26de-4b3e-980c-ee8521066cdd,STR-019,PRD-0049,3,172.86,2026-05-24 15:27:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
cc723a37-636f-4e18-a793-61f51b4de585,STR-020,PRD-0357,5,57.03,2026-05-24 16:26:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
1b8411ed-1be5-48c1-820a-236cc58731cb,STR-010,PRD-0016,2,382.47,2026-05-24 15:46:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
9cd47433-3bd8-405a-b133-4786e48e09d9,STR-012,PRD-0046,2,447.12,2026-05-24 15:39:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
6cfa50e4-2445-42e1-a631-0db023172dd1,STR-010,PRD-0422,1,230.92,2026-05-24 15:19:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
1951bb4a-df15-4496-93d7-f67bc4a7a6e7,STR-007,PRD-0186,5,316.99,2026-05-24 16:10:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
003181bb-28eb-4117-a1c3-2b13b97a8612,STR-018,PRD-0070,1,251.94,2026-05-24 16:15:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
007e9b32-36b6-4364-bdb4-610723b6009e,STR-014,PRD-0286,3,356.67,2026-05-24 15:26:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
3a955c15-58f8-4dfe-9569-50afc5d80b22,STR-012,PRD-0175,1,499.27,2026-05-24 15:07:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
7ab7449f-3b82-40b5-a62c-bbf0b4e58043,STR-017,PRD-0176,1,50.51,2026-05-24 15:38:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
70576811-b8a3-4714-9192-b8425e15a3e3,STR-001,PRD-0095,2,21.39,2026-05-24 15:06:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
4f8bc4d9-f77c-47cf-8271-7d8e48948537,STR-016,PRD-0248,2,323.26,2026-05-24 15:52:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
50d68808-af1a-4959-86b0-770cb39f427d,STR-007,PRD-0351,3,343.41,2026-05-24 15:55:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
bf59bb48-b193-4fb2-b947-ab9279b2dc42,STR-001,PRD-0413,4,390.26,2026-05-24 16:24:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
b44aacc5-e2aa-4503-b234-fbd87c3f9738,STR-013,PRD-0331,4,162.13,2026-05-24 15:49:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
e9cdf76d-9175-441e-8bb5-2260de96a93c,STR-018,PRD-0275,5,203.59,2026-05-24 16:09:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
21ce5a66-77ae-4efc-813c-affa5f7d7e94,STR-019,PRD-0218,1,416.29,2026-05-24 15:35:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
cc5c9e9c-f12e-4dd3-b525-b016108c47c4,STR-018,PRD-0444,5,21.21,2026-05-24 16:26:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
6702d1ff-3651-4e1d-917c-a290f4b30e81,STR-020,PRD-0374,4,139.43,2026-05-24 15:10:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
4909b7b8-7e36-487d-a773-12e3c691b6d5,STR-017,PRD-0353,2,27.8,2026-05-24 16:01:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
6970446b-2855-4739-a300-b09cc0e55134,STR-001,PRD-0220,4,69.95,2026-05-24 15:13:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
765c4c53-6102-4b23-974a-90e118a0ca57,STR-017,PRD-0096,5,175.16,2026-05-24 16:25:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
a5eb91db-26cc-4ce2-83fe-d58be65dacab,STR-003,PRD-0235,4,402.99,2026-05-24 16:06:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
8030b6fd-ebc1-4a15-8823-b182903324d0,STR-003,PRD-0280,5,443.43,2026-05-24 15:10:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
ba72285b-a044-4e31-b758-976dc8b2e661,STR-003,PRD-0435,1,416.81,2026-05-24 16:32:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
d26aff3e-d2d5-4bc6-8efb-85bbb37d5706,STR-016,PRD-0189,3,199.78,2026-05-24 15:25:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
973444e6-7823-4a65-bc90-65c38800f3d7,STR-010,PRD-0038,3,337.19,2026-05-24 15:56:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
301ff75e-d24c-4ccb-9e52-faf80462f015,STR-001,PRD-0255,3,410.82,2026-05-24 15:05:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
cbd5b505-44a2-406e-90fd-d8c3768cf8fa,STR-008,PRD-0398,4,423.43,2026-05-24 15:39:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
7d105ac6-da5d-45cb-9819-e60e321d4f2c,STR-018,PRD-0471,2,251.5,2026-05-24 16:28:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
fd400f73-dcdb-42f0-995f-6f42dd66e520,STR-014,PRD-0309,4,14.15,2026-05-24 16:27:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
a782e8ec-895f-4ad6-bf3e-eac95fdfe0e4,STR-002,PRD-0399,3,59.5,2026-05-24 16:02:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
2d52f27b-9f74-44e4-bea8-322e8f2507a2,STR-019,PRD-0057,1,402.34,2026-05-24 15:24:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
e68a3ee8-0bf7-425f-b200-fba481b47094,STR-012,PRD-0082,1,471.22,2026-05-24 15:50:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
a905a799-9e97-4474-bafd-ed26b84ff6c9,STR-017,PRD-0315,5,437.79,2026-05-24 15:12:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
3a67f3eb-e1d6-417f-a535-b39afe486092,STR-003,PRD-0363,3,151.91,2026-05-24 16:05:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
ca85449f-a12d-4e9a-a6a4-9d861c1fe2b2,STR-019,PRD-0041,1,139.0,2026-05-24 16:04:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
4aff4689-89bf-4f7c-885e-51ebe5aaf26a,STR-015,PRD-0481,2,75.63,2026-05-24 15:29:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
b5f9b645-017e-4c18-8ac1-769d50738764,STR-015,PRD-0160,3,147.64,2026-05-24 15:54:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
91b074a2-eb46-4d0a-a8be-a64c0f188a17,STR-018,PRD-0029,-3,168.93,2026-05-24 15:13:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
97d8353a-26d8-4a9f-9936-e84da51d9f20,STR-020,PRD-0220,1,364.15,2026-05-24 15:58:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
44111799-e136-4801-825c-4018cb8a6fc6,STR-003,PRD-0301,3,59.27,2026-05-24 15:43:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
8e020676-848e-4c5f-abc5-2e1587465514,STR-018,PRD-0195,5,226.83,2026-05-24 15:13:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
01b17b66-41c9-4a42-954b-7ec63189ed72,STR-019,PRD-0433,5,141.6,2026-05-24 16:28:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
0266cbe1-173f-4bd3-b591-812f3bf7fff2,STR-012,PRD-0352,5,375.32,2026-05-24 15:14:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
19a2a0d6-96dc-40bf-bf3b-f1564eeba2eb,STR-019,PRD-0357,2,200.17,2026-05-24 15:15:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
c4377867-a564-48e3-98d6-8c49d1d652be,STR-005,PRD-0203,1,198.85,2026-05-24 16:24:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
20ab8bbe-ab6e-4ee3-892b-f2b65c659b11,STR-008,PRD-0169,2,311.07,2026-05-24 15:21:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
040fdbf9-c01e-4f28-85ed-8ba7f32f0fee,STR-018,PRD-0369,4,287.41,2026-05-24 15:14:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
cb2ea235-601c-4344-9d95-47dc79665af4,STR-011,PRD-0363,2,426.31,2026-05-24 15:28:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
eea05518-5fd9-4a85-8e29-81ee685033b3,STR-001,PRD-0041,2,497.1,2026-05-24 16:06:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
5e27d03a-6c65-407f-84ff-00a89a4c3c2a,STR-008,PRD-0298,3,434.77,2026-05-24 16:15:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
2fe0893d-2dd6-46be-9014-dbdec4724528,STR-007,PRD-0056,3,56.38,2026-05-24 16:02:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
b9816399-d285-48a8-b8d8-a982e8e8ae98,STR-020,PRD-0472,5,316.68,2026-05-24 16:28:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
c8ce73d9-0bcf-4e32-b549-8b035f6f718c,STR-008,PRD-0388,5,356.42,2026-05-24 15:18:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
db1e44ee-a896-4813-89ef-1c90e979dc63,STR-007,PRD-0346,5,346.59,2026-05-24 15:21:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
36782d6d-35d4-4599-8ad7-77bb177cc330,STR-006,,5,471.82,2026-05-24 16:33:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
69cd19fc-42e4-4075-87e2-516b0f0d34a4,STR-017,PRD-0100,1,154.1,2026-05-24 16:04:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
4651d45b-5575-480a-b305-d94f480c14c5,STR-001,PRD-0069,2,-1.00,2026-05-24 15:32:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
e0bfe65e-c16c-42fb-97d1-57f6b27d3384,STR-015,PRD-0437,1,418.22,2026-05-24 15:32:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
4fa67cc5-a389-41f9-a8ef-ad35737e6b70,STR-009,PRD-0126,5,44.6,2026-05-24 16:01:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
30967d66-a4e4-4f77-847a-72718f69bd41,STR-014,PRD-0446,4,461.48,2026-05-24 16:13:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
546f16d6-2ea0-4ef1-8a71-35e57c4695f7,STR-010,PRD-0352,1,85.8,2026-05-24 15:41:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
403e83f5-ced4-4e24-abbf-6a574914c9fc,STR-012,,1,251.81,2026-05-24 16:09:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
4803d8b6-283d-4608-947a-5b07b42f7a83,STR-004,PRD-0253,4,406.07,2026-05-24 15:08:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
a6188de1-9833-4397-8106-11be3ad3be0e,STR-015,PRD-0176,5,263.83,2026-05-24 15:24:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
ad5a9fb8-0db0-4024-b3ad-321bc59c7555,STR-015,PRD-0048,4,10.9,2026-05-24 15:59:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
0054e9c0-507c-4472-895d-5335f042e5cf,STR-006,PRD-0049,4,97.75,2026-05-24 16:06:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
1023d6bb-75cc-4d09-a9bd-0e27b5b24174,STR-020,PRD-0272,1,108.67,2026-05-24 16:33:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
b2c5ef8c-538c-4cdb-9cc3-b10ef8639844,STR-001,PRD-0456,3,157.96,2026-05-24 16:30:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
d4c5a6f7-5418-42df-9f56-620fafe7460c,STR-018,PRD-0500,3,233.68,2026-05-24 15:30:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
f4a1a8a8-01b6-4ef0-82c1-24bb92cf544e,STR-010,PRD-0369,5,382.69,2026-05-24 16:26:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
50afa5e8-4925-4c07-a657-9c7835b41fc1,STR-002,PRD-0023,1,45.74,2026-05-24 15:58:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
abe56f31-27b4-4902-bce7-510d765e0058,STR-004,PRD-0301,4,482.32,2026-05-24 15:35:49.427583,2026-05-24 16:34:49.427583,batch_02.csv
